"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"salted sunflower seeds for eating","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","100-1K","2176","B09PVQ98H1","B0BF5DTPJK","3.63","0.93","7.65","0.00","7.79","0.00","7days"
"sunflower+seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","100-1K","2357","B01MAZ37UC","B06WWP5JRD","0.36","0.00","0.00","0.00","0.00","0.00","7days"
"sunflower+seeds+for+eating","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","100-1K","2435","B01MAZ37UC","B06WWP5JRD","0.18","0.00","0.00","0.00","0.00","0.00","7days"
"sunflower seeds with shell for eating","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","100-1K","2621","B09Y9D9GMM","B06WWP5JRD","0.56","0.00","0.35","0.00","5.72","0.00","7days"
"sunflowers seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","100-1K","3153","B07R61Z6F2","B07GQNLN8S","0.23","0.00","0.00","0.00","0.00","0.00","7days"
"raw sunflower seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","100-1K","3359","B01MAZ37UC","B06WWP5JRD","1.32","0.00","0.00","0.00","1.82","0.00","7days"
"sun flower seed","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","100-1K","3746","B09SLBS4DB","B07GQNLN8S","4.64","1.30","1.16","0.15","0.62","0.00","7days"
"nuts about you sunflower seeds","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","100-1K","3899","B089WVWS97","B06WWP5JRD","0.70","0.00","0.00","0.00","0.00","0.00","7days"
"sunflower seeds 1kg for eating","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","100-1K","3926","B08294GFKB","B075T5C3WN","0.14","0.00","0.00","0.00","3.70","0.00","7days"
"bbq sunflower seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","100-1K","4056","B09FB2M7YG","B09SLXDDPP","0.98","2.83","0.00","0.00","0.00","0.00","7days"
"sunflower seeds roasted salted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","100-1K","4060","B07Q8MZC18","B0B77KDGNH","4.13","9.77","10.53","0.00","6.49","0.00","7days"
"surajmukhi ke beej","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","100-1K","4141","B09FJQ95LQ","B07H2MJC31","0.23","0.68","0.46","0.00","5.08","0.00","7days"
"whole sunflower seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","4249","B0B1X95TWF","B07GQNLN8S","4.25","0.00","0.00","0.00","0.00","0.00","7days"
"sunflower seeds in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","4598","B07ZNWB6ZT","B07GQNLN8S","15.28","0.00","0.00","0.00","0.00","0.00","7days"
"vedaka sunflower seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","5000","B07GQNLN8S","B07GQNLN8S","1.77","0.00","0.00","0.00","0.00","0.00","7days"
"true elements sunflower seeds","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","5185","B01MAZ37UC","B06WWP5JRD","3.41","0.00","0.00","0.00","0.00","0.00","7days"
"healthy snack","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","5631","B01MAZ37UC","B09CD8FWQ3","19.82","1.20","0.71","0.00","27.27","0.00","7days"
"sunflower seeds salted roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","5642","B07S3FK4V8","B07BSDB8NH","2.06","4.08","4.55","0.00","2.30","0.00","7days"
"organic sunflower seeds for eating","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","6044","B075492LLK","B01MAZ37UC","0.44","0.00","0.00","0.00","0.00","0.00","7days"
"neuherbs sunflower seeds","COMPETITOR","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","6778","B08Y6H19BZ","B07R61Z6F2","4.32","0.00","0.00","0.00","0.00","0.00","7days"
"sun flowers seeds for eating","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","6862","B01MAZ37UC","B07GQNLN8S","0.61","0.00","0.00","0.00","0.00","0.00","7days"
"sunflower seeds for eating 100gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","6965","B074ZLTSBF","B0B77KDGNH","1.34","0.00","0.00","0.00","0.00","0.00","7days"
"sunflour seed","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","7015","B08VRVP5SS","B07GQNLN8S","1.46","0.00","0.00","0.00","0.00","0.00","7days"
"sunflower seed for eating","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","7270","B06WWP5JRD","B06WWP5JRD","2.51","0.00","0.00","0.00","0.00","0.00","7days"
"sunflower seeda","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","7767","B08S3Y69RL","B07GQNLN8S","0.66","0.00","0.00","0.00","0.00","0.00","7days"
"sun flower seeds for eating 250 gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","7857","B01MAZ37UC","B07GR2G67L","1.25","1.22","0.00","0.00","0.00","0.00","7days"
"sunflower seeds without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","8864","B07Q7KKYJV","B07GQNLN8S","1.65","0.00","0.00","0.00","0.00","0.00","7days"
"roasted sunflower seeds for eating salted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","9067","B07Q8MZC18","B0BF5H81GV","3.45","0.00","0.00","0.00","0.00","0.00","7days"
"sunflower seends","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","9754","B08VRVP5SS","B07GQNLN8S","0.87","0.00","0.00","0.00","0.00","0.00","7days"
"sunflower seeds for eating 100g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","10295","B07GR6G24J","B074ZLTSBF","5.31","3.57","0.00","0.00","0.00","0.00","7days"
"seeds sunflower for eating","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","10302","B01MAZ37UC","B06WWP5JRD","1.17","0.00","0.00","0.00","0.00","0.00","7days"
"sunflower seeds to eat","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","10702","B08YZ41Y2T","B01MAZ37UC","4.65","0.00","0.00","0.00","16.00","0.00","7days"
"sunflowerseed","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","10872","B088XLZDJC","B07GQNLN8S","5.46","0.00","0.00","0.00","0.00","0.00","7days"
"sunflower seeds 250 gm for eating","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","11067","B01MAZ37UC","B07Q7KKYJV","3.62","2.38","2.00","0.00","5.41","0.00","7days"
"pumpkin watermelon sunflower seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","11391","B095PDLLL1","B0928TR6XB","0.99","0.00","1.75","0.00","6.41","0.00","7days"
"eating food","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","11843","B0B6RN96M1","B0B6RN96M1","3.93","0.74","0.00","0.00","0.00","0.00","7days"
"sunflower seeds for eating 1kg roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","12670","B07BSDB8NH","B01MAZ37UC","3.81","3.03","0.00","0.00","0.00","0.00","7days"
"sunflower sheeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","13026","B07GQNLN8S","B0912BY6MG","1.14","0.00","0.00","0.00","0.00","0.00","7days"
"roasted salted sunflower seeds for eating","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","13237","B09HHGYHD3","B0BF5DTPJK","2.25","6.67","0.00","0.00","0.00","0.00","7days"
"sunflawar seed","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","14638","B07KK5B5H7","B07GQNLN8S","0.98","0.00","0.00","0.00","0.00","0.00","7days"
"amazon choice no shell roasted sunflower seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","16520","B07Q7KKYJV","B06WWP5JRD","4.35","0.00","0.00","0.00","0.00","0.00","7days"
"sun seeds for eating","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","16950","B07GQW1HJC","B01MAZ37UC","3.57","3.70","0.00","0.00","0.00","0.00","7days"
"peeled sunflower seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","16967","B09PJLLQSM","B07GQNLN8S","2.29","0.00","0.00","0.00","0.00","0.00","7days"
"sunglower seeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","17554","B07R61Z6F2","B07GQNLN8S","1.30","0.00","0.00","0.00","0.00","0.00","7days"
"pumpkin seed, sun flower seed for eating","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","17773","B09JCL4W55","B0928TR6XB","2.82","0.00","0.00","0.00","0.00","0.00","7days"
"sunflowerseeds","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Sunflower Seeds","1-100","18118","B01MAZ37UC","B07GQNLN8S","0.58","0.00","0.00","0.00","0.00","0.00","7days"
