"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"aloo bukhara fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Prunes","1-100","7039","B07BG5GZP2","B00RTBV0R0","3.55","0.00","0.00","0.00","0.00","0.00","7days"
"christmas plum cake fruit mix","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Prunes","1-100","7765","B07LFJY8FP","B07SYLJFZ6","0.00","1.45","1.02","0.00","18.87","0.00","7days"
"alpakoda fruit","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Prunes","1-100","7823","B07NDSF4JL","B07N3Y2HZG","2.71","0.00","0.00","0.00","0.00","0.00","7days"
"black plum","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Prunes","1-100","8748","B08NHNKX4G","B00RTBV0R0","0.00","1.41","5.06","0.00","0.00","0.00","7days"
"purnes","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Prunes","1-100","8954","B00RTBV0R0","B06WGP7GFD","4.64","0.00","0.00","0.00","0.00","0.00","7days"
"pitted prunes 1kg without sugar","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Prunes","1-100","9614","B08ZKX683L","B00RTBV0R0","1.15","0.00","0.00","0.00","10.13","0.00","7days"
"dates, prunes, apricots, figs, sultanas, currants, and raisins","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Prunes","1-100","11242","B09KY5WR6Q","B07NCNQMNM","7.96","5.00","0.00","0.00","0.00","0.00","7days"
"pruns","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Prunes","1-100","11741","B081Z6PNP5","B07GQWRZKN","2.37","0.00","0.00","0.00","0.00","0.00","7days"
"albakara fruits dry 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Prunes","1-100","11812","B099PWJHNH","B07GQS1669","5.06","0.00","0.00","0.00","0.00","0.00","7days"
"dried plums without sugar","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Prunes","1-100","12208","B081Z7SPL1","B07GR2G678","3.65","0.00","0.00","0.00","20.00","0.00","7days"
"prunes pitted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Prunes","1-100","12222","B00OOHS0AC","B081Z7SPL1","6.52","0.00","0.00","0.00","10.91","0.00","7days"
"prunes in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Prunes","1-100","12388","B00RTBV0R0","B07GQWRZKN","17.00","0.00","0.00","0.00","0.00","0.00","7days"
"plum fruits 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Prunes","1-100","12469","B07W6XKJG1","B09QGNBXD8","4.25","0.00","0.00","0.00","0.00","0.00","7days"
"alu bukhara fruit 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Prunes","1-100","14583","B099PWJHNH","B07GQZSS53","0.34","0.00","1.57","0.00","1.22","0.00","7days"
"happilo prune","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Prunes","1-100","16041","B01LWVFCMF","B01LWVFCMF","35.53","20.00","11.11","25.17","33.33","0.00","7days"
"prunes+dried","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Prunes","1-100","16194","B081Z6PNP5","B00RTBV0R0","3.95","0.00","0.00","0.00","0.00","0.00","7days"
"proons","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Prunes","1-100","16260","B098MFTTZ6","B00RTBV0R0","4.55","2.63","4.84","0.00","3.33","0.00","7days"
