"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"karjuram dates 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","911","B08PC8VH9V","B0758J61YD","4.43","18.55","13.62","18.05","8.22","0.00","7days"
"chuwara","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","924","B09J8MMGP5","B08TBZGVZJ","9.50","0.00","0.00","0.00","37.71","2.90","7days"
"dry dates powder for baby","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","931","B084YX5463","B0956NRMWB","0.00","0.36","1.48","0.00","10.51","0.00","7days"
"sugar free dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","934","B0B9K6Y9TQ","B0758JN85Y","7.89","10.97","8.80","24.72","26.07","6.66","7days"
"chocolate dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","950","B0795TJGHM","B0191AT0UA","0.11","6.14","5.47","0.00","10.27","0.00","7days"
"safawi dates original 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","971","B08Z3L5WKC","B07Q4JBHPX","1.13","2.12","2.04","0.00","9.46","0.00","7days"
"nutraj dates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","984","B087ZYHTBB","B01FQVXX88","4.34","10.74","9.23","0.00","11.19","0.00","7days"
"kajur","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","988","B07N2PYRM1","B096ZFNK2D","11.31","0.00","0.00","0.00","0.00","0.00","7days"
"medjool dates 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","997","B09SHZR67T","B0B2WCM1TZ","0.15","0.20","0.28","0.00","14.16","0.00","7days"
"dayes","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1004","B0758JN85Y","B084885G2J","17.18","31.73","27.08","56.36","34.76","0.00","7days"
"dry date","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1012","B075X38QVC","B08TBZGVZJ","16.22","6.16","6.60","0.00","30.78","0.00","7days"
"dates sugar","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1015","B09KMQPTT8","B0956NRMWB","7.16","3.07","4.42","0.00","27.03","0.00","7days"
"dates 250 grams","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1022","B0758J61YD","B0758JN85Y","10.31","55.10","38.95","20.76","30.26","0.00","7days"
