"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"wasabi peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","3214","B09QKXH3L4","B09173K4TV","1.16","0.00","0.00","0.00","0.00","0.00","7days"
"raw peanuts 1_kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","3325","B07KXGFGSS","B07KXGFGSS","1.76","0.00","0.00","0.00","0.00","0.00","7days"
"raw peanuts 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","3830","B08C2P8L95","B07KXGFGSS","1.75","0.00","0.00","0.00","6.51","0.00","7days"
"till seed in fresh 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","4043","B00L925LKW","B07CBCGV1N","1.74","0.00","0.00","0.00","0.00","0.00","7days"
"pea nuts 1 kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","4094","B08R1Z8FH3","B07KXGFGSS","0.14","0.00","0.00","0.00","0.00","0.00","7days"
"mumfali dana","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","100-1K","4171","B07KXGFGSS","B07KXGFGSS","0.76","0.00","0.00","0.00","0.00","0.00","7days"
"organic peanuts raw","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","4208","B00M57WJQ4","B00M57WJQ4","3.46","0.00","0.00","0.00","0.00","0.00","7days"
"vedaka peanuts 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","4269","B07KXGFGSS","B07KXGFGSS","1.87","0.00","0.00","0.00","0.00","0.00","7days"
"pinut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","4285","B00M57WJQ4","B07KXGFGSS","1.03","8.79","7.81","0.00","5.00","0.00","7days"
"peanut organic","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","4305","B00L925LKW","B00M57WJQ4","0.48","0.00","0.00","0.00","0.00","0.00","7days"
"vedaka peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","4383","B07KXGFGSS","B07KXGFGSS","0.37","0.00","0.00","0.00","0.00","0.00","7days"
"haldiram roasted peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","4414","B01HCYY3VS","B071DJ8W7J","6.96","0.00","0.00","0.00","0.00","0.00","7days"
"peanuts raw 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","4732","B00M57WJQ4","B07KXGFGSS","0.90","0.00","0.00","0.00","0.00","0.00","7days"
"shing dana","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","4840","B07KXGFGSS","B08TTN8VMW","0.00","1.29","1.20","0.00","2.50","0.00","7days"
"ground nuts 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","4858","B00M57WJQ4","B07KXGFGSS","1.26","0.00","0.00","0.00","0.00","0.00","7days"
"dry coconut whole 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5061","B084FHPNTN","B098P1TQCK","4.25","18.48","17.00","0.00","2.99","0.00","7days"
"ground nut raw","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5099","B07KXGFGSS","B00M57WJQ4","1.98","0.00","0.00","0.00","0.00","0.00","7days"
"groundnut roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5127","B09VH7N1RB","B07KXGFGSS","1.58","0.00","0.00","0.00","0.00","0.00","7days"
"shenga","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5217","B07KXGFGSS","B07KXGFGSS","0.00","2.44","2.70","0.00","1.72","0.00","7days"
"gulu","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5333","B08KS6DPHH","B09FSS93ZC","3.76","0.00","0.00","0.00","0.00","0.00","7days"
"ground nut 500 gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5504","B00M57WJQ4","B07KXGFGSS","10.04","0.00","0.00","0.00","0.00","0.00","7days"
"peanut roasted unsalted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5541","B09WDVK5VP","B07KXGFGSS","3.17","0.00","0.00","0.00","0.00","0.00","7days"
"peanuts raw 500gm in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5723","B00L925LKW","B07KXGFGSS","7.99","0.00","0.00","0.00","0.00","0.00","7days"
"peanut raw 1_kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5726","B077X8K4RG","B07KXGFGSS","6.90","0.00","0.00","0.00","0.00","0.00","7days"
"masala peanuts roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5819","B081X86QGS","B08JCTW3RB","13.69","0.00","0.00","0.00","0.00","0.00","7days"
"organic fruits and vegetables fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5857","B07GR3S1RR","B083NV7462","3.44","0.00","0.00","0.00","5.82","0.00","7days"
"freash","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5882","B01LZGVQV4","B084885G2J","18.93","51.26","51.61","0.00","16.67","0.00","7days"
"groundnut raw","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5900","B00M57WJQ4","B00M70Z5RY","0.13","0.00","0.00","0.00","0.00","0.00","7days"
"peanut salted roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","5950","B07VLHW1PW","B012S2S3TW","0.36","0.00","0.00","0.00","0.00","0.00","7days"
"peanuts organic","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","6092","B00M57WJQ4","B00M57WJQ4","1.01","0.00","0.00","0.00","0.00","0.00","7days"
"ground nuts loose","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","6130","B07MNFRFR3","B00M57WJQ4","0.82","0.00","0.00","0.00","0.00","0.00","7days"
"मूंगफली 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","6327","B07KXGFGSS","B07KXGFGSS","0.00","3.88","6.34","0.00","11.63","0.00","7days"
"ground nut 1 kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","6499","B079HY3T22","B07KXGFGSS","0.58","0.00","0.00","0.00","0.00","0.00","7days"
"amazon pantry products","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","6889","B0754LKDJ4","B07LF8HCLL","0.33","0.00","0.00","0.00","18.75","0.00","7days"
"peanut 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","6915","B00M57WJQ4","B07KXGFGSS","1.28","0.00","0.00","0.00","0.00","0.00","7days"
"singdana 500g in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","7152","B00L925LKW","B07KXGFGSS","0.00","2.53","0.00","0.00","0.00","0.00","7days"
"salty peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","7173","B09PTVK959","B07KXGFGSS","3.70","0.00","0.00","0.00","0.00","0.00","7days"
"roasted peanuts in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","7779","B01HCYY3VS","B071SJJ168","5.21","0.00","0.00","0.00","0.00","0.00","7days"
"ground nut 1kg in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","7878","B08C2P8L95","B07KXGFGSS","5.28","0.00","0.00","0.00","0.00","0.00","7days"
"peanut fried","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8066","B09BLGTF4M","B07KXGFGSS","2.11","0.00","0.00","0.00","0.00","0.00","7days"
"organic ground nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8121","B00M57WJQ4","B00M57WJQ4","0.38","0.00","0.00","0.00","0.00","0.00","7days"
"ground nut loose","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8299","B07MNFRFR3","B07KXGFGSS","2.15","0.00","0.00","0.00","0.00","0.00","7days"
"organic raw peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8354","B00M57WJQ4","B00M57WJQ4","0.24","0.00","0.00","0.00","0.00","0.00","7days"
"peanut 500 gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8404","B00M57WJQ4","B00ILIBKXY","3.76","0.00","0.00","0.00","0.00","0.00","7days"
"unsalted peanuts roasted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8420","B08MBZS489","B09778XT2N","4.04","0.00","0.00","0.00","0.00","0.00","7days"
"flavoured peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8645","B096NRGMCC","B0B5Y4W92R","3.85","0.00","0.00","0.00","0.00","0.00","7days"
"verusanaga gullu","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8651","B07KXGFGSS","B08JC8V1NQ","1.53","0.00","0.00","0.00","0.00","0.00","7days"
"peanut without skin","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8736","B08K3Q68LF","B07KXGFGSS","4.48","0.00","0.00","0.00","0.00","0.00","7days"
"pee nut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8840","B00M57WJQ4","B07KXGFGSS","2.12","0.00","0.00","0.00","0.00","0.00","7days"
"icecream in fresh","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8888","B00MCLQL4O","B01LY6B085","1.42","100.00","92.53","7.65","0.00","0.00","7days"
"peanut whole 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8902","B07KXGFGSS","B09N3XDH94","2.34","0.00","0.00","0.00","0.00","0.00","7days"
"china badam","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","8969","B07KXGFGSS","B07KXGFGSS","12.00","15.05","13.86","0.00","35.80","0.00","7days"
"spicy peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","9050","B08KT893HG","B071DJ8W7J","0.00","0.95","0.69","0.00","2.53","0.00","7days"
"peanut raw 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","9789","B08R1Z8FH3","B07KXGFGSS","0.24","0.00","0.00","0.00","0.00","0.00","7days"
"jumbo peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","9846","B08TT5NPWS","B08TTN8VMW","0.21","0.00","0.00","0.00","0.00","0.00","7days"
"coconut peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","10045","B088BX4G64","B09B7PKHZ7","0.31","0.00","0.00","0.00","0.00","0.00","7days"
"peanut raw 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","10118","B00M57WJQ4","B07KXGFGSS","5.17","0.00","0.00","0.00","0.00","0.00","7days"
"peanut raw 500 gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","10412","B07MNFRFR3","B07KXGFGSS","6.16","0.00","0.00","0.00","0.00","0.00","7days"
"moongphali 500g","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","10792","B07KXGFGSS","B07KXGFGSS","0.36","0.00","0.00","0.00","0.00","0.00","7days"
"verkadalai 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","10802","B07KXGFGSS","B07KXGFGSS","0.00","8.22","5.50","0.00","1.72","0.00","7days"
"salt peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","10811","B01HCYY3VS","B0B5Y4W92R","2.49","0.00","0.00","0.00","0.00","0.00","7days"
"peanuts without skin","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","11022","B09VP91HCX","B00M57WJQ4","0.71","0.00","0.00","0.00","0.00","0.00","7days"
"groudnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","11319","B00M57WJQ4","B07KXGFGSS","0.30","0.00","0.00","0.00","0.00","0.00","7days"
"groundnut roasted unsalted","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","11325","B0BHTG6VMT","B071SJJ168","0.37","0.00","0.00","0.00","0.00","0.00","7days"
"peanuts whole","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","11421","B074N7VHV4","B07KXGFGSS","2.37","0.00","0.00","0.00","0.00","0.00","7days"
"peanut raw 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","11562","B07KXGFGSS","B00M57WJQ4","2.52","0.00","0.00","0.00","0.00","0.00","7days"
"israeli anjeer","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","11827","B0BCHB4SN8","B0BB839CZC","5.81","0.00","0.00","0.00","0.00","0.00","7days"
"vedaka peanuts 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","12014","B07HTWBYVS","B07KXGFGSS","6.45","0.00","0.00","0.00","0.00","0.00","7days"
"raw peanut 500 gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","12174","B00M57WJQ4","B00M57WJQ4","12.53","1.09","1.08","0.00","0.00","0.00","7days"
"plain peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","12731","B00M57WJQ4","B07KXGFGSS","0.39","0.00","0.00","0.00","0.00","0.00","7days"
"nashta","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","12764","B07B8MH413","B07WDLL65H","5.94","0.00","0.00","0.00","0.00","0.00","7days"
"vedika peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","13057","B00L925K3K","B07KXGFGSS","4.12","0.00","0.00","0.00","0.00","0.00","7days"
"healthy peanuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","13803","B08FH3DW37","B00M57WJQ4","1.08","0.00","0.00","0.00","0.00","0.00","7days"
"peanut 1 kg packet","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","13888","B079H9QVS2","B07KXGFGSS","6.72","0.00","0.00","0.00","0.00","0.00","7days"
"roasted and salted moongphali","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","13982","B0966MKDJ5","B09YVFP8FB","4.17","0.00","0.00","0.00","0.00","0.00","7days"
"roasted moongfali","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","14018","B09MDBTMT8","B07KXGFGSS","0.26","0.00","0.00","0.00","5.41","0.00","7days"
"kaccha badam","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","14545","B0992KMQYL","B08FGCYHF3","3.68","15.63","12.10","0.00","27.27","0.00","7days"
"ground nuts 1kg raw","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","14973","B08C2P8L95","B07KXGFGSS","6.85","0.00","0.00","0.00","0.00","0.00","7days"
"badam in fresh 500gm california","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","15005","B01718FM4C","B084884GKX","16.53","36.00","0.00","0.00","0.00","0.00","7days"
"wasabi peanut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","15009","B07Z862GSG","B09QKXH3L4","0.45","0.00","0.00","0.00","0.00","0.00","7days"
"peanut 2kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","15027","B08FNX17QB","B07KXGFGSS","0.76","0.00","0.00","0.00","0.00","0.00","7days"
"roasted peanuts unsalted without skin","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","15402","B09NPXHJTV","B07W4KCDB7","3.37","0.00","0.00","0.00","0.00","0.00","7days"
"peanut salted 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","15433","B01HCYY3VS","B07KXGFGSS","0.84","0.00","0.00","0.00","0.00","0.00","7days"
"peanuts raw 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Peanuts","1-100","15834","B00M57WJQ4","B07KXGFGSS","3.18","0.00","0.00","0.00","0.00","0.00","7days"
