"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"akhrot 1kg giri","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1925","B097R3YT48","B0758D65W6","8.17","35.14","33.08","0.00","22.22","0.00","7days"
"walnut giri 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1934","B09P7GKHNQ","B0758D65W6","5.41","21.34","17.59","0.00","15.58","0.00","7days"
"akrods","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1949","B01ABU05XK","B0758JDCYB","23.06","28.20","26.56","12.52","30.11","0.00","7days"
"walnut with shell 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1963","B083GJX3KH","B08C8HLCK9","4.65","39.39","35.12","10.37","17.14","0.00","7days"
"roasted walnuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1968","B01LWJQ6KJ","B01LWJQ6KJ","7.94","21.35","18.22","21.13","22.71","3.39","7days"
"5kg+walnuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1981","B09827HNDN","B013U6HANA","12.35","18.42","14.88","0.00","33.07","0.00","7days"
"walnut nuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","1993","B01LWJQ6KJ","B0758D65W6","13.29","32.58","28.15","0.00","19.41","0.00","7days"
"tim tim walnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","2032","B092ZL8XTW","B08FQSZ9K3","0.11","6.33","7.77","0.00","7.07","0.00","7days"
"walnut 1kg offers low price","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","2033","B07NGRVTMQ","B07LF8HCLL","6.24","29.53","27.31","0.00","19.91","0.00","7days"
"happilo walnuts 1kg without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","2044","B01LZ5DFW2","B0758D65W6","29.41","89.90","71.13","0.00","38.70","0.00","7days"
"whole walnut","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","2048","B0758JDCYB","B013U6HANA","10.30","31.29","26.29","0.00","20.10","0.00","7days"
"5kg walnuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","2050","B08ZLZ3956","B013U6HANA","1.83","20.42","19.24","0.00","15.30","0.00","7days"
"chilean walnuts","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","2054","B083BF53ZS","B09FGT3DJZ","6.23","22.36","19.70","0.00","17.48","0.00","7days"
"happilo akhrot","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","2058","B0758JDCYB","B01LWJQ6KJ","59.65","39.76","35.68","8.21","57.21","0.00","7days"
"happilo walnuts 500gm without shell","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","2116","B0758JDCYB","B01LWJQ6KJ","43.26","94.08","84.26","58.64","43.29","0.00","7days"
"walnut kernels 1_kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","2122","B09P7GKHNQ","B07LF8HCLL","2.93","27.17","22.49","0.00","17.34","0.00","7days"
"walnut 1_kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Walnuts","100-1K","2157","B0758D65W6","B07LF8HCLL","8.97","17.55","15.83","0.00","16.51","0.00","7days"
